Customer ID,Gender,Age,Married,Number of Dependents,Number of Referrals,Tenure in Months,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Customer Status
5380-WJKOV,Male,51,No,1,0,34,Yes,21.69,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,106.35,3549.25,Churned
5380-XPJNZ,Female,22,No,0,0,38,Yes,40.64,No,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,One Year,No,Credit Card,20.05,678.2,Stayed
5382-SOYZL,Male,39,No,0,0,22,Yes,11.15,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.1,2162.6,Stayed
5382-TEMLV,Male,45,No,0,0,45,Yes,19.39,No,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.9,2298.55,Stayed
5383-MMTWC,Female,75,Yes,0,1,8,Yes,46.05,Yes,Fiber Optic,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84,613.4,Churned
5384-ZTTWP,Female,49,Yes,1,4,15,Yes,17.43,No,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,Month-to-Month,No,Mailed Check,19.8,272.95,Stayed
5385-SUIRI,Male,69,Yes,0,0,52,Yes,37.6,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.2,5568.35,Churned
5386-THSLQ,Female,65,Yes,0,0,66,No,0,PhoneServiceUserOnly,Cable,No,Yes,Yes,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,45.55,3027.25,Stayed
5387-ASZNZ,Female,72,No,0,0,66,Yes,36.48,Yes,DSL,Yes,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,-8,4174.35,Stayed
5389-FFVKB,Male,71,Yes,0,1,32,Yes,2.08,No,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,80.3,2483.05,Churned
5392-AKEMH,Female,50,No,0,0,12,Yes,31.22,No,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.05,523.1,Stayed
5393-HJZSM,Female,54,Yes,1,1,32,Yes,32.43,No,Cable,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,76.3,2404.15,Stayed
5393-RXQSZ,Male,40,No,0,0,1,Yes,19.32,No,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,79.6,79.6,Churned
5394-MEITZ,Female,26,Yes,0,5,60,Yes,14,No,Cable,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,80.6,4946.7,Stayed
5394-SVGJV,Male,27,No,0,0,37,Yes,30.72,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,98.8,3475.55,Churned
5396-IZEPB,Male,37,No,0,0,9,Yes,24.89,No,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,Month-to-Month,No,Credit Card,19.7,180.7,Stayed
5397-NSKQG,Male,39,Yes,2,2,67,No,0,PhoneServiceUserOnly,DSL,Yes,No,No,No,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,50.9,3281.65,Stayed
5397-TUPSH,Male,76,Yes,0,6,65,Yes,28.68,No,Fiber Optic,No,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,70.95,4555.2,Stayed
5399-ZIMKF,Male,58,No,0,0,5,Yes,32.81,No,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.65,383.65,Stayed
5402-HTOTQ,Male,43,No,0,0,16,Yes,5.79,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,55.3,875.35,Stayed
5404-GGUKR,Male,39,No,0,0,5,Yes,17.16,No,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,51.35,262.3,Stayed
5405-ZMYXQ,Female,21,No,0,0,8,Yes,1.28,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.6,548.9,Stayed
5406-KGRMX,Female,30,No,0,0,71,Yes,2.66,Yes,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,Two Year,No,Bank Withdrawal,24.55,1719.15,Stayed
5414-OFQCB,Male,34,No,0,0,57,Yes,30.77,Yes,Fiber Optic,No,No,No,Yes,Yes,No,No,No,Two Year,Yes,Credit Card,90.45,5229.8,Stayed
5419-CONWX,Female,65,No,0,0,4,Yes,12.68,No,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,99.8,442.85,Churned
5419-JKZNQ,Male,65,Yes,0,1,30,Yes,2.86,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,77.9,2351.45,Stayed
5419-JPRRN,Male,32,No,0,0,1,Yes,10.38,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.45,101.45,Churned
5419-KLXBN,Female,36,Yes,0,1,25,Yes,24.64,No,Fiber Optic,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.15,2257.75,Churned
5423-BHIXO,Female,42,No,0,0,32,Yes,32.02,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,54.2,1739.6,Stayed
5424-RLQLC,Male,36,No,0,0,10,Yes,1.48,No,DSL,No,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,59.65,638.95,Stayed
5429-LWCMV,Female,52,No,0,0,12,Yes,34.73,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,89.15,1057.55,Stayed
5433-KYGHE,Female,53,No,1,0,14,Yes,47.72,Yes,Fiber Optic,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,86,1164.05,Stayed
5438-QMDDL,Female,20,Yes,0,3,19,Yes,8.3,No,DSL,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,59.8,1130.85,Stayed
5439-WIKXB,Male,65,Yes,0,8,41,Yes,46.46,No,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,94.55,3851.45,Stayed
5440-FLBQG,Male,69,Yes,0,1,69,Yes,48.88,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,108.4,7318.2,Churned
5440-VHLUL,Male,48,No,0,0,69,Yes,44.57,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,105.2,7386.05,Stayed
5442-BHQNG,Female,32,No,0,0,2,Yes,44.77,No,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,70.35,139.25,Joined
5442-BXVND,Female,49,Yes,2,2,33,Yes,9.97,Yes,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,Month-to-Month,No,Bank Withdrawal,24.25,838.5,Stayed
5442-PPTJY,Male,44,Yes,3,7,12,Yes,4.71,No,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,Two Year,No,Credit Card,19.7,258.35,Stayed
5442-UTCVD,Male,53,No,0,0,3,Yes,43.72,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,91.85,257.05,Churned
5442-XSDCW,Male,61,Yes,0,1,11,Yes,13.33,No,Fiber Optic,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,79.5,868.5,Churned
5443-SCMKX,Female,49,Yes,0,1,58,Yes,21.38,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Yes,No,One Year,Yes,Bank Withdrawal,94.3,5610.15,Stayed
5445-GLVOT,Female,64,No,0,0,22,Yes,31.53,No,Cable,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49.8,1049.05,Stayed
5445-PZWGX,Male,63,No,0,0,62,Yes,8.08,Yes,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Yes,No,One Year,No,Bank Withdrawal,102,6529.25,Churned
5445-UTODQ,Female,35,Yes,0,1,7,Yes,11.58,No,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,81.1,576.65,Churned
5446-DKWYW,Female,74,Yes,1,9,61,Yes,39.31,Yes,DSL,No,No,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,65.2,3965.05,Stayed
5447-VYTKW,Male,53,No,0,0,27,Yes,15.09,No,Cable,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,53.45,1461.45,Stayed
5447-WZAFP,Female,22,No,0,0,53,Yes,8.33,No,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Mailed Check,100.3,5200.8,Stayed
5448-VWNAM,Female,49,No,3,0,19,Yes,8.02,Yes,DSL,Yes,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,75.9,1375.6,Stayed
5449-FIBXJ,Male,34,Yes,0,1,19,Yes,28.04,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,103.3,2012.7,Churned
5451-MHQOF,Male,64,Yes,0,7,56,Yes,32.93,Yes,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,One Year,Yes,Mailed Check,24.45,1431.65,Stayed
5451-YHYPW,Female,75,Yes,0,2,72,Yes,44.89,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Two Year,Yes,Credit Card,115.75,8443.7,Stayed
5453-AXEPF,Male,31,Yes,0,7,17,Yes,46.71,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.5,1336.9,Stayed
5453-YBTWV,Male,52,Yes,2,10,70,Yes,49.67,No,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,101.1,6994.8,Stayed
5456-ITGIC,Male,76,Yes,0,9,72,No,0,PhoneServiceUserOnly,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,64.45,4641.1,Stayed
5457-COLHT,Male,48,Yes,3,5,69,Yes,40.36,No,Cable,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,80.65,5542.55,Stayed
5458-CQJTA,Male,56,Yes,0,1,65,Yes,40.47,No,DSL,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,74.8,4820.15,Churned
5461-QKNTN,Male,71,Yes,0,1,43,Yes,4.59,Yes,Fiber Optic,No,Yes,No,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,94.3,3953.15,Stayed
5465-BUBFA,Female,34,Yes,1,1,41,Yes,21.28,No,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,Two Year,No,Bank Withdrawal,19.3,772.4,Stayed
5468-BPMMO,Male,59,Yes,0,3,46,Yes,16.07,No,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,Month-to-Month,No,Bank Withdrawal,19.6,851.2,Stayed
5469-CTCWN,Male,52,Yes,0,1,61,Yes,46.95,Yes,Cable,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,106,6547.7,Churned
5469-NUJUR,Male,58,No,0,0,19,Yes,19.1,No,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,Two Year,Yes,Credit Card,19.95,373.5,Stayed
5472-CVMDX,Female,21,No,0,0,68,No,0,PhoneServiceUserOnly,DSL,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,38.9,2719.2,Stayed
5473-KHBPS,Female,53,Yes,3,8,52,Yes,8.16,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Credit Card,95.7,4976.15,Stayed
5474-LAMUQ,Male,56,Yes,0,9,24,Yes,35.8,No,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,One Year,No,Credit Card,20.1,533.9,Stayed
5478-JJVZK,Female,38,No,0,0,33,Yes,15.69,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,60.9,2033.85,Stayed
5480-HPRRX,Female,80,No,0,0,3,No,0,PhoneServiceUserOnly,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,25.3,77.75,Churned
5480-TBGPH,Female,63,Yes,0,0,24,Yes,44.96,No,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,99.3,2431.35,Churned
5480-XTFFL,Female,60,Yes,3,3,31,Yes,9.8,No,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,Two Year,No,Credit Card,21,697.7,Stayed
5481-NTDOH,Female,67,Yes,0,8,67,Yes,38.47,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Credit Card,107.05,7142.5,Stayed
5482-NUPNA,Female,28,No,0,0,4,Yes,18.03,No,Cable,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,60.4,272.15,Churned
5482-PLVPE,Female,79,No,0,0,2,No,0,PhoneServiceUserOnly,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,24.35,41.85,Churned
5482-VXSXJ,Male,50,No,0,0,22,Yes,46.5,No,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,93.2,2157.3,Stayed
5485-ITNPC,Male,42,Yes,0,2,66,Yes,7.61,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,85.9,5595.3,Stayed
5485-WUYWF,Male,73,No,0,0,2,Yes,5.57,No,Cable,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,66.4,94.55,Churned
5493-SDRDQ,Male,19,No,0,0,2,Yes,5.33,No,Cable,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,55.1,113.35,Churned
5494-HECPR,Female,34,No,0,0,1,Yes,32.92,No,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.25,80.25,Churned
5494-WOZRZ,Female,40,Yes,0,0,71,Yes,38.22,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,82,5999.85,Stayed
5495-GPSRW,Male,62,No,0,0,20,Yes,27.11,No,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,Two Year,Yes,Credit Card,19.7,419.4,Stayed
5498-IBWPI,Female,34,Yes,2,1,66,Yes,48.11,No,Cable,No,No,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,49.4,3251.85,Stayed
5498-TXHLF,Female,39,Yes,0,1,34,Yes,40.78,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,87.45,2874.15,Churned
5499-ECUTN,Female,49,Yes,0,1,47,Yes,6.56,No,DSL,Yes,No,Yes,No,Yes,No,No,No,One Year,Yes,Credit Card,66.05,3021.45,Stayed
5501-TVMGM,Male,21,No,0,0,1,Yes,39.19,No,DSL,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,55.25,55.25,Joined
5502-RLUYV,Female,42,Yes,0,1,69,Yes,37.2,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,103.95,7446.9,Churned
5504-WSIUR,Female,38,No,0,0,70,Yes,13.4,Yes,Fiber Optic,No,Yes,Yes,Yes,No,No,No,No,One Year,Yes,Bank Withdrawal,90.25,6385.95,Stayed
5505-OVWQW,Female,35,No,0,0,17,Yes,4.38,No,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,One Year,No,Mailed Check,20.15,353.65,Stayed
5510-BOIUJ,Male,35,No,7,0,1,Yes,12.81,No,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,Month-to-Month,No,Credit Card,19.25,19.25,Churned
5512-IDZEI,Male,56,Yes,0,1,46,Yes,18.45,Yes,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,One Year,No,Bank Withdrawal,24.9,1174.8,Stayed
5514-YQENT,Male,29,No,3,0,41,Yes,30.58,No,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,111.15,4507.15,Stayed
5515-AKOAJ,Female,38,No,0,0,54,Yes,41.83,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.1,5440.9,Churned
5515-IDEJJ,Male,46,Yes,1,4,1,Yes,45.77,No,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,Month-to-Month,No,Mailed Check,19.9,19.9,Churned
5515-RUGKN,Male,63,No,0,0,8,Yes,30.53,No,DSL,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,54.75,438.05,Stayed
5519-NPHVG,Female,53,No,0,0,12,Yes,12.75,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,94.2,1046.1,Churned
5519-TEEUH,Male,51,No,3,0,33,Yes,21.16,No,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,One Year,Yes,Credit Card,20.15,682.15,Stayed
5519-YLDGW,Female,57,Yes,0,1,21,Yes,1.21,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,103.9,2254.2,Churned
5520-FVEWJ,Female,28,Yes,0,1,12,Yes,40.63,Yes,Fiber Optic,No,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.5,916.9,Churned
5522-JBWMO,Male,62,No,2,0,1,Yes,15.66,No,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,44,44,Joined
5522-NYKPB,Male,26,Yes,3,0,25,Yes,11.79,No,Fiber Optic,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,85.9,2199.05,Stayed
5524-KHNJP,Male,35,Yes,0,7,33,Yes,48.85,No,Cable,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,74.75,2453.3,Stayed
5527-ACHSO,Female,38,No,0,0,11,Yes,47.61,No,DSL,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,70.5,829.3,Stayed
5529-GIBVH,Female,57,No,0,0,47,Yes,3.49,No,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,Two Year,No,Credit Card,20.15,1046.2,Stayed
5533-NHFRF,Male,75,No,0,0,7,No,0,PhoneServiceUserOnly,DSL,No,Yes,No,Yes,No,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,44.4,265.8,Stayed
5533-RJFTJ,Male,22,No,0,0,49,No,0,PhoneServiceUserOnly,Cable,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,30.2,1453.1,Stayed
5536-RTPWK,Male,54,Yes,0,1,49,Yes,20.48,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.05,4853.75,Churned
5536-SLHPM,Female,38,Yes,0,5,55,Yes,19.41,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,77.75,4458.15,Churned
5537-UXXVS,Female,49,Yes,0,0,20,Yes,48.03,No,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,Month-to-Month,No,Bank Withdrawal,19.25,375.25,Stayed
5539-HIVAK,Female,79,Yes,0,8,28,Yes,25.57,Yes,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,Month-to-Month,No,Mailed Check,25.7,734.6,Stayed
5539-TMZLF,Male,69,No,0,0,1,Yes,33.84,No,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.75,69.75,Churned
5542-DHSXL,Female,36,Yes,0,2,4,Yes,6.77,No,Cable,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,54.7,235.05,Stayed
5542-NKVRU,Female,24,No,0,0,42,Yes,18.31,No,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,Two Year,Yes,Bank Withdrawal,20.75,844.45,Stayed
5542-TBBWB,Male,46,No,0,0,1,Yes,9.36,No,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,69.9,69.9,Joined
5543-QDCRY,Male,38,No,0,0,4,Yes,20.76,No,DSL,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,56.4,234.85,Stayed
5546-BYZSM,Female,52,No,0,0,41,Yes,15.48,No,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,Month-to-Month,No,Bank Withdrawal,20.45,775.6,Stayed
5546-QUERU,Male,42,No,0,0,13,Yes,16.35,No,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,One Year,Yes,Credit Card,19.95,257,Stayed
5549-ZGHFB,Male,33,Yes,1,3,50,Yes,22.3,Yes,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,Two Year,No,Credit Card,24.95,1261.45,Stayed
5550-VFRLC,Female,70,No,0,0,1,Yes,43.45,No,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,69.85,69.85,Churned
5552-ZNFSJ,Male,49,No,0,0,1,Yes,34.37,No,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,45.3,45.3,Churned
5553-AOINX,Female,67,Yes,1,6,66,Yes,39.38,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,104.9,6891.45,Stayed
5555-RNPGT,Male,61,No,3,0,10,Yes,34.47,Yes,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,Month-to-Month,No,Credit Card,24.8,223.9,Stayed
5561-NWEVX,Female,78,Yes,0,1,2,Yes,17.73,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,79.2,172.85,Churned
